user_id,signup_date,user_segment,state,age_group,tenure_days
USR004751,2023-07-22,Frequent,Telangana,25-34,1133
USR004752,2026-04-09,Power,Gujarat,25-34,141
USR004753,2023-04-23,Occasional,Haryana,45-59,1223
USR004754,2025-03-08,Power,Maharashtra,18-24,538
USR004755,2023-06-14,Frequent,Karnataka,25-34,1171
USR004756,2023-04-24,New,Gujarat,25-34,1222
USR004757,2025-04-30,New,Haryana,25-34,485
USR004758,2026-02-24,Occasional,Uttar Pradesh,45-59,185
USR004759,2025-11-19,New,Karnataka,35-44,282
USR004760,2023-01-03,New,Rajasthan,25-34,1333
USR004761,2024-01-31,Frequent,Uttar Pradesh,25-34,940
USR004762,2025-02-07,Power,Haryana,18-24,567
USR004763,2026-02-22,Power,West Bengal,18-24,187
USR004764,2024-03-22,New,Uttar Pradesh,25-34,889
USR004765,2025-12-19,New,West Bengal,45-59,252
USR004766,2024-05-16,Frequent,Telangana,35-44,834
USR004767,2025-01-13,Power,Telangana,18-24,592
USR004768,2023-10-11,New,Karnataka,35-44,1052
USR004769,2025-12-22,Frequent,Delhi,18-24,249
USR004770,2024-03-12,Frequent,Rajasthan,35-44,899
USR004771,2025-03-25,Power,Karnataka,25-34,521
USR004772,2023-05-10,Frequent,Tamil Nadu,35-44,1206
USR004773,2023-11-15,Occasional,Uttar Pradesh,35-44,1017
USR004774,2025-06-12,Frequent,Telangana,25-34,442
USR004775,2024-10-10,Power,Haryana,25-34,687
USR004776,2025-04-27,Power,Telangana,18-24,488
USR004777,2024-05-14,New,Haryana,25-34,836
USR004778,2026-03-16,Frequent,Delhi,60+,165
USR004779,2023-10-14,Frequent,Rajasthan,18-24,1049
USR004780,2025-04-03,Power,Karnataka,18-24,512
USR004781,2024-05-07,Frequent,Uttar Pradesh,25-34,843
USR004782,2026-03-08,Occasional,Delhi,45-59,173
USR004783,2024-10-03,Occasional,Haryana,25-34,694
USR004784,2024-06-10,Occasional,Rajasthan,18-24,809
USR004785,2024-05-23,Power,Telangana,35-44,827
USR004786,2026-01-15,Occasional,Karnataka,35-44,225
USR004787,2023-08-26,New,Tamil Nadu,18-24,1098
USR004788,2025-05-22,Occasional,Haryana,35-44,463
USR004789,2023-02-20,Occasional,West Bengal,25-34,1285
USR004790,2024-11-14,Occasional,Gujarat,25-34,652
USR004791,2023-04-25,Frequent,Telangana,25-34,1221
USR004792,2023-12-08,Frequent,Rajasthan,25-34,994
USR004793,2023-04-17,Occasional,Gujarat,25-34,1229
USR004794,2023-11-08,New,Uttar Pradesh,45-59,1024
USR004795,2024-04-27,Frequent,Karnataka,25-34,853
USR004796,2025-03-23,Occasional,Maharashtra,18-24,523
USR004797,2024-01-25,Occasional,Uttar Pradesh,18-24,946
USR004798,2023-01-14,Occasional,Gujarat,25-34,1322
USR004799,2026-03-08,Power,West Bengal,35-44,173
USR004800,2025-07-21,Power,Haryana,18-24,403
USR004801,2025-01-05,Power,Haryana,25-34,600
USR004802,2024-12-10,New,Delhi,18-24,626
USR004803,2025-07-13,Occasional,Karnataka,18-24,411
USR004804,2025-09-08,Frequent,Telangana,45-59,354
USR004805,2025-07-22,New,Rajasthan,25-34,402
USR004806,2024-12-28,Occasional,West Bengal,35-44,608
USR004807,2023-08-02,New,Gujarat,45-59,1122
USR004808,2024-08-20,Frequent,Delhi,18-24,738
USR004809,2023-03-04,Frequent,Rajasthan,18-24,1273
USR004810,2025-03-25,Power,Maharashtra,35-44,521
USR004811,2025-11-06,Frequent,Haryana,45-59,295
USR004812,2024-06-01,Power,Rajasthan,18-24,818
USR004813,2025-08-13,Occasional,Delhi,35-44,380
USR004814,2023-03-22,Power,Rajasthan,25-34,1255
USR004815,2023-06-20,Occasional,West Bengal,18-24,1165
USR004816,2025-05-24,Power,Uttar Pradesh,25-34,461
USR004817,2023-11-02,Occasional,West Bengal,18-24,1030
USR004818,2023-05-12,Frequent,Maharashtra,25-34,1204
USR004819,2023-10-10,Frequent,Uttar Pradesh,35-44,1053
USR004820,2023-05-23,Occasional,Delhi,25-34,1193
USR004821,2025-05-30,Frequent,Tamil Nadu,25-34,455
USR004822,2024-10-30,New,Haryana,35-44,667
USR004823,2024-11-01,Occasional,Karnataka,25-34,665
USR004824,2023-02-09,New,Gujarat,45-59,1296
USR004825,2023-03-08,Frequent,Haryana,25-34,1269
USR004826,2026-01-06,Frequent,Delhi,18-24,234
USR004827,2023-12-21,Occasional,Maharashtra,18-24,981
USR004828,2025-05-06,New,West Bengal,18-24,479
USR004829,2024-05-07,Occasional,Delhi,35-44,843
USR004830,2025-12-19,Occasional,Tamil Nadu,25-34,252
USR004831,2023-10-19,Power,Uttar Pradesh,18-24,1044
USR004832,2025-07-24,Occasional,Tamil Nadu,25-34,400
USR004833,2025-06-09,Frequent,Delhi,35-44,445
USR004834,2026-02-21,New,Haryana,18-24,188
USR004835,2025-05-01,Frequent,Tamil Nadu,18-24,484
USR004836,2025-05-23,Frequent,Rajasthan,25-34,462
USR004837,2024-09-17,New,Tamil Nadu,35-44,710
USR004838,2024-06-04,Occasional,Uttar Pradesh,18-24,815
USR004839,2023-02-08,Occasional,Telangana,25-34,1297
USR004840,2026-04-03,Frequent,Maharashtra,25-34,147
USR004841,2024-08-11,Occasional,Gujarat,25-34,747
USR004842,2023-07-24,Occasional,Karnataka,25-34,1131
USR004843,2024-09-05,New,Telangana,35-44,722
USR004844,2023-12-15,Frequent,Haryana,18-24,987
USR004845,2023-07-16,New,Maharashtra,25-34,1139
USR004846,2023-02-07,Frequent,Telangana,25-34,1298
USR004847,2025-05-01,New,Tamil Nadu,18-24,484
USR004848,2023-11-29,Frequent,Gujarat,18-24,1003
USR004849,2024-05-15,Frequent,Delhi,25-34,835
USR004850,2026-02-05,Power,Gujarat,25-34,204
USR004851,2026-01-27,Occasional,West Bengal,25-34,213
USR004852,2024-09-14,Occasional,Uttar Pradesh,35-44,713
USR004853,2024-09-18,Frequent,Telangana,18-24,709
USR004854,2024-11-27,Frequent,Tamil Nadu,25-34,639
USR004855,2023-04-06,Frequent,Karnataka,18-24,1240
USR004856,2024-11-06,Frequent,Gujarat,25-34,660
USR004857,2025-06-10,Power,West Bengal,25-34,444
USR004858,2026-01-17,Frequent,Delhi,25-34,223
USR004859,2024-03-28,New,West Bengal,18-24,883
USR004860,2023-02-08,Power,Maharashtra,18-24,1297
USR004861,2025-01-04,Power,Rajasthan,45-59,601
USR004862,2025-11-05,New,Haryana,25-34,296
USR004863,2026-01-18,Occasional,Uttar Pradesh,35-44,222
USR004864,2023-09-26,Occasional,Tamil Nadu,25-34,1067
USR004865,2024-11-03,Power,Uttar Pradesh,25-34,663
USR004866,2025-01-16,Frequent,Delhi,18-24,589
USR004867,2024-12-23,Frequent,West Bengal,25-34,613
USR004868,2025-10-12,Frequent,Karnataka,18-24,320
USR004869,2024-01-21,Frequent,Haryana,35-44,950
USR004870,2024-04-02,New,Uttar Pradesh,35-44,878
USR004871,2025-08-15,Occasional,Delhi,25-34,378
USR004872,2024-05-27,Occasional,Karnataka,18-24,823
USR004873,2025-03-07,New,Haryana,60+,539
USR004874,2024-12-31,Power,Haryana,25-34,605
USR004875,2023-03-21,Frequent,Karnataka,35-44,1256
USR004876,2023-12-10,Occasional,Tamil Nadu,18-24,992
USR004877,2025-12-04,Frequent,Telangana,18-24,267
USR004878,2025-11-18,Occasional,West Bengal,25-34,283
USR004879,2023-05-25,New,Rajasthan,25-34,1191
USR004880,2025-11-23,Frequent,Tamil Nadu,18-24,278
USR004881,2025-10-12,Occasional,Karnataka,35-44,320
USR004882,2024-05-19,Frequent,Haryana,25-34,831
USR004883,2025-09-08,Frequent,Haryana,18-24,354
USR004884,2023-08-04,Frequent,Gujarat,25-34,1120
USR004885,2023-04-10,Power,Tamil Nadu,18-24,1236
USR004886,2025-09-21,Frequent,Rajasthan,25-34,341
USR004887,2023-10-26,Frequent,Rajasthan,35-44,1037
USR004888,2025-11-14,Occasional,Karnataka,25-34,287
USR004889,2024-06-12,Frequent,Haryana,25-34,807
USR004890,2024-05-12,New,Haryana,18-24,838
USR004891,2023-01-09,Frequent,West Bengal,25-34,1327
USR004892,2026-04-07,Power,Uttar Pradesh,35-44,143
USR004893,2024-10-02,Frequent,Uttar Pradesh,35-44,695
USR004894,2024-09-26,Occasional,Maharashtra,25-34,701
USR004895,2026-04-05,Power,Delhi,35-44,145
USR004896,2023-10-05,Occasional,Gujarat,18-24,1058
USR004897,2024-04-20,Occasional,West Bengal,35-44,860
USR004898,2026-03-09,New,Telangana,18-24,172
USR004899,2024-06-14,Occasional,Haryana,25-34,805
USR004900,2025-11-21,Occasional,Haryana,25-34,280
USR004901,2026-03-08,Frequent,West Bengal,35-44,173
USR004902,2026-03-18,Power,Gujarat,25-34,163
USR004903,2024-10-05,Frequent,Tamil Nadu,45-59,692
USR004904,2025-10-14,Occasional,Rajasthan,18-24,318
USR004905,2025-09-03,Frequent,Tamil Nadu,60+,359
USR004906,2023-03-21,Frequent,Tamil Nadu,18-24,1256
USR004907,2025-06-25,Frequent,Karnataka,35-44,429
USR004908,2025-08-12,Frequent,Telangana,18-24,381
USR004909,2024-01-31,Occasional,Maharashtra,25-34,940
USR004910,2023-01-06,Frequent,Rajasthan,18-24,1330
USR004911,2026-04-10,Occasional,Tamil Nadu,18-24,140
USR004912,2025-10-23,Occasional,Maharashtra,18-24,309
USR004913,2024-01-23,Occasional,Haryana,25-34,948
USR004914,2023-09-24,Power,Gujarat,25-34,1069
USR004915,2023-03-30,Frequent,Tamil Nadu,18-24,1247
USR004916,2023-10-11,Power,Telangana,25-34,1052
USR004917,2023-11-21,Frequent,Gujarat,25-34,1011
USR004918,2024-11-08,Power,Uttar Pradesh,25-34,658
USR004919,2023-11-16,Occasional,Maharashtra,18-24,1016
USR004920,2023-09-20,Occasional,West Bengal,25-34,1073
USR004921,2024-08-21,Occasional,Haryana,25-34,737
USR004922,2023-03-10,Frequent,Gujarat,25-34,1267
USR004923,2024-12-06,Frequent,Maharashtra,45-59,630
USR004924,2023-11-01,New,Telangana,18-24,1031
USR004925,2024-05-30,New,Telangana,60+,820
USR004926,2024-06-27,Power,Gujarat,25-34,792
USR004927,2025-08-20,Frequent,Karnataka,35-44,373
USR004928,2023-08-09,Frequent,Tamil Nadu,45-59,1115
USR004929,2023-07-10,Power,Delhi,25-34,1145
USR004930,2023-01-30,Power,Gujarat,18-24,1306
USR004931,2025-04-09,New,Delhi,18-24,506
USR004932,2023-11-03,Power,Rajasthan,25-34,1029
USR004933,2023-02-24,Occasional,Uttar Pradesh,18-24,1281
USR004934,2026-02-15,Frequent,Tamil Nadu,25-34,194
USR004935,2024-06-09,Occasional,Gujarat,35-44,810
USR004936,2024-11-27,Frequent,Maharashtra,18-24,639
USR004937,2025-04-15,Occasional,Gujarat,25-34,500
USR004938,2025-10-20,Frequent,Rajasthan,25-34,312
USR004939,2024-09-30,Power,Tamil Nadu,18-24,697
USR004940,2023-10-08,Frequent,Tamil Nadu,25-34,1055
USR004941,2023-05-07,Occasional,Telangana,18-24,1209
USR004942,2025-11-30,Occasional,Tamil Nadu,25-34,271
USR004943,2025-02-11,Frequent,Delhi,45-59,563
USR004944,2025-05-18,Power,Haryana,18-24,467
USR004945,2024-01-12,New,Haryana,25-34,959
USR004946,2024-11-21,Frequent,Telangana,18-24,645
USR004947,2023-03-18,Occasional,West Bengal,18-24,1259
USR004948,2023-05-18,Power,Karnataka,18-24,1198
USR004949,2023-04-25,Occasional,Tamil Nadu,18-24,1221
USR004950,2023-03-09,Frequent,Haryana,25-34,1268
USR004951,2023-12-02,Power,Telangana,18-24,1000
USR004952,2023-06-01,Frequent,Tamil Nadu,25-34,1184
USR004953,2024-04-18,Frequent,Karnataka,35-44,862
USR004954,2023-11-19,Frequent,Telangana,35-44,1013
USR004955,2023-10-28,New,Gujarat,18-24,1035
USR004956,2025-09-10,New,Delhi,45-59,352
USR004957,2023-03-28,Power,Rajasthan,18-24,1249
USR004958,2023-10-25,Frequent,West Bengal,25-34,1038
USR004959,2024-07-26,Occasional,Maharashtra,25-34,763
USR004960,2026-02-20,Occasional,Rajasthan,25-34,189
USR004961,2025-06-30,Frequent,Rajasthan,45-59,424
USR004962,2023-05-08,Occasional,Delhi,18-24,1208
USR004963,2025-11-27,Power,Maharashtra,45-59,274
USR004964,2023-12-09,Occasional,Haryana,25-34,993
USR004965,2024-08-19,Occasional,Telangana,25-34,739
USR004966,2026-04-02,Occasional,Uttar Pradesh,25-34,148
USR004967,2023-01-27,Power,Telangana,35-44,1309
USR004968,2023-02-09,Frequent,Uttar Pradesh,25-34,1296
USR004969,2024-06-10,Power,Gujarat,18-24,809
USR004970,2025-08-02,Occasional,Rajasthan,25-34,391
USR004971,2024-05-28,Frequent,Rajasthan,45-59,822
USR004972,2024-06-18,New,Maharashtra,35-44,801
USR004973,2024-07-12,Occasional,West Bengal,25-34,777
USR004974,2023-04-19,Power,Karnataka,18-24,1227
USR004975,2025-11-18,Frequent,West Bengal,45-59,283
USR004976,2023-11-10,Frequent,Delhi,25-34,1022
USR004977,2023-05-06,Frequent,Delhi,25-34,1210
USR004978,2023-10-28,Power,Karnataka,35-44,1035
USR004979,2025-02-12,Occasional,West Bengal,18-24,562
USR004980,2024-11-30,Occasional,West Bengal,18-24,636
USR004981,2025-11-22,Power,Maharashtra,25-34,279
USR004982,2025-03-25,Frequent,Maharashtra,35-44,521
USR004983,2023-06-02,Frequent,Telangana,25-34,1183
USR004984,2025-08-24,Power,Haryana,35-44,369
USR004985,2023-05-12,New,Haryana,25-34,1204
USR004986,2023-09-10,Power,Uttar Pradesh,18-24,1083
USR004987,2025-01-09,Occasional,Gujarat,25-34,596
USR004988,2024-07-07,New,Telangana,35-44,782
USR004989,2023-06-23,Frequent,Karnataka,60+,1162
USR004990,2026-02-13,Frequent,Rajasthan,18-24,196
USR004991,2025-06-20,New,Karnataka,25-34,434
USR004992,2025-11-19,Frequent,Telangana,25-34,282
USR004993,2023-07-30,Occasional,Maharashtra,25-34,1125
USR004994,2023-07-31,Frequent,Maharashtra,25-34,1124
USR004995,2024-08-07,New,Tamil Nadu,18-24,751
USR004996,2026-01-27,Frequent,West Bengal,25-34,213
USR004997,2025-07-16,Frequent,Uttar Pradesh,25-34,408
USR004998,2023-04-20,Occasional,Karnataka,18-24,1226
USR004999,2026-03-14,Power,Maharashtra,25-34,167
USR005000,2023-04-15,Power,West Bengal,25-34,1231
USR005001,2025-01-11,New,Delhi,18-24,594
USR005002,2023-04-09,New,Uttar Pradesh,25-34,1237
USR005003,2023-12-01,Frequent,Tamil Nadu,35-44,1001
USR005004,2023-12-26,New,Maharashtra,60+,976
USR005005,2023-12-19,Frequent,West Bengal,25-34,983
USR005006,2025-08-27,Occasional,West Bengal,25-34,366
USR005007,2024-11-14,Frequent,Haryana,25-34,652
USR005008,2025-07-13,Frequent,Uttar Pradesh,35-44,411
USR005009,2023-12-09,Occasional,Telangana,25-34,993
USR005010,2024-06-12,Frequent,Delhi,18-24,807
USR005011,2023-06-20,Occasional,Karnataka,25-34,1165
USR005012,2024-03-08,Occasional,Maharashtra,45-59,903
USR005013,2025-01-20,New,Tamil Nadu,18-24,585
USR005014,2024-04-15,Power,Telangana,35-44,865
USR005015,2025-03-20,Frequent,Haryana,25-34,526
USR005016,2025-12-28,New,Telangana,35-44,243
USR005017,2023-01-10,Power,Gujarat,25-34,1326
USR005018,2023-07-01,Power,West Bengal,25-34,1154
USR005019,2023-04-06,Frequent,Rajasthan,18-24,1240
USR005020,2025-03-11,Frequent,Karnataka,18-24,535
USR005021,2023-03-13,Frequent,Tamil Nadu,45-59,1264
USR005022,2024-11-22,Frequent,Delhi,18-24,644
USR005023,2023-04-03,Frequent,West Bengal,18-24,1243
USR005024,2024-11-08,New,Haryana,25-34,658
USR005025,2025-06-13,Occasional,Uttar Pradesh,25-34,441
USR005026,2024-05-13,Occasional,West Bengal,35-44,837
USR005027,2023-08-12,New,Karnataka,18-24,1112
USR005028,2023-04-27,Power,Rajasthan,25-34,1219
USR005029,2023-05-26,Power,Uttar Pradesh,25-34,1190
USR005030,2025-05-18,Power,Haryana,25-34,467
USR005031,2024-10-20,Frequent,Delhi,18-24,677
USR005032,2025-01-01,Power,Telangana,18-24,604
USR005033,2024-03-05,New,West Bengal,35-44,906
USR005034,2024-02-11,Frequent,Rajasthan,18-24,929
USR005035,2023-03-23,Power,Delhi,25-34,1254
USR005036,2025-05-07,Occasional,Gujarat,25-34,478
USR005037,2025-10-11,Frequent,Delhi,18-24,321
USR005038,2024-11-10,Occasional,Delhi,35-44,656
USR005039,2025-11-24,Power,West Bengal,45-59,277
USR005040,2026-01-27,Power,Haryana,18-24,213
USR005041,2023-05-12,Power,Uttar Pradesh,25-34,1204
USR005042,2024-06-07,Frequent,Rajasthan,18-24,812
USR005043,2024-09-16,Occasional,Uttar Pradesh,18-24,711
USR005044,2024-05-22,Power,Karnataka,25-34,828
USR005045,2026-01-26,Power,West Bengal,60+,214
USR005046,2024-01-05,New,Telangana,18-24,966
USR005047,2024-01-11,Frequent,Rajasthan,18-24,960
USR005048,2024-07-09,Occasional,Delhi,25-34,780
USR005049,2024-01-06,Occasional,Telangana,25-34,965
USR005050,2025-10-28,Frequent,Haryana,25-34,304
USR005051,2026-01-14,Frequent,West Bengal,25-34,226
USR005052,2024-07-24,Occasional,Uttar Pradesh,45-59,765
USR005053,2024-08-26,Power,Tamil Nadu,18-24,732
USR005054,2023-08-25,Power,Delhi,35-44,1099
USR005055,2026-04-05,Power,Tamil Nadu,25-34,145
USR005056,2023-01-07,Frequent,Haryana,25-34,1329
USR005057,2025-07-18,Occasional,Karnataka,60+,406
USR005058,2026-04-05,Occasional,Telangana,45-59,145
USR005059,2025-11-22,Frequent,Karnataka,18-24,279
USR005060,2024-07-24,Power,Rajasthan,18-24,765
USR005061,2024-08-26,Frequent,Tamil Nadu,25-34,732
USR005062,2024-12-16,Occasional,Karnataka,60+,620
USR005063,2025-04-18,Frequent,Telangana,18-24,497
USR005064,2023-09-28,Frequent,Tamil Nadu,35-44,1065
USR005065,2023-05-08,Power,West Bengal,18-24,1208
USR005066,2025-05-07,Occasional,Uttar Pradesh,25-34,478
USR005067,2024-10-09,Power,Karnataka,25-34,688
USR005068,2023-09-26,Frequent,West Bengal,25-34,1067
USR005069,2024-09-05,Occasional,Maharashtra,18-24,722
USR005070,2025-06-20,Power,Delhi,35-44,434
USR005071,2025-10-04,New,Telangana,25-34,328
USR005072,2023-11-28,Occasional,West Bengal,35-44,1004
USR005073,2024-12-22,Occasional,Karnataka,35-44,614
USR005074,2023-08-04,New,Karnataka,18-24,1120
USR005075,2023-01-30,Frequent,Delhi,25-34,1306
USR005076,2025-09-26,Frequent,Maharashtra,45-59,336
USR005077,2025-05-02,New,Uttar Pradesh,25-34,483
USR005078,2025-11-11,Occasional,Telangana,25-34,290
USR005079,2024-12-25,Occasional,Uttar Pradesh,18-24,611
USR005080,2023-02-28,Occasional,Rajasthan,25-34,1277
USR005081,2023-12-27,Occasional,Karnataka,45-59,975
USR005082,2025-12-07,Frequent,Telangana,25-34,264
USR005083,2023-03-26,Power,Gujarat,35-44,1251
USR005084,2024-07-12,Occasional,Haryana,25-34,777
USR005085,2024-09-27,Occasional,Rajasthan,45-59,700
USR005086,2025-12-26,Power,West Bengal,45-59,245
USR005087,2024-11-03,Occasional,Tamil Nadu,18-24,663
USR005088,2024-03-27,Power,Delhi,35-44,884
USR005089,2026-01-11,Frequent,West Bengal,18-24,229
USR005090,2023-12-10,Occasional,Delhi,45-59,992
USR005091,2024-03-01,Power,Telangana,25-34,910
USR005092,2024-08-23,New,West Bengal,45-59,735
USR005093,2025-09-11,Frequent,Delhi,25-34,351
USR005094,2026-01-14,Frequent,Gujarat,18-24,226
USR005095,2023-10-22,Frequent,Telangana,60+,1041
USR005096,2024-05-13,New,Rajasthan,60+,837
USR005097,2025-09-16,Occasional,Tamil Nadu,35-44,346
USR005098,2025-06-15,Power,Maharashtra,25-34,439
USR005099,2026-01-04,Occasional,Tamil Nadu,18-24,236
USR005100,2024-12-11,Power,Gujarat,25-34,625
USR005101,2024-12-01,Power,Delhi,18-24,635
USR005102,2023-09-22,Power,West Bengal,25-34,1071
USR005103,2023-03-16,New,Gujarat,18-24,1261
USR005104,2025-12-22,Occasional,Haryana,25-34,249
USR005105,2023-05-05,Power,West Bengal,18-24,1211
USR005106,2023-09-17,Occasional,Gujarat,35-44,1076
USR005107,2025-07-06,Power,Maharashtra,25-34,418
USR005108,2023-12-01,Frequent,Maharashtra,35-44,1001
USR005109,2023-11-09,Occasional,Gujarat,18-24,1023
USR005110,2025-04-20,Frequent,Tamil Nadu,60+,495
USR005111,2025-07-10,Power,West Bengal,25-34,414
USR005112,2024-08-23,New,Telangana,25-34,735
USR005113,2026-02-16,Frequent,Karnataka,25-34,193
USR005114,2026-04-10,Occasional,Uttar Pradesh,25-34,140
USR005115,2025-07-31,Occasional,Telangana,35-44,393
USR005116,2024-12-04,Occasional,Maharashtra,18-24,632
USR005117,2024-07-24,Frequent,Uttar Pradesh,35-44,765
USR005118,2025-06-02,Frequent,Tamil Nadu,18-24,452
USR005119,2024-01-01,Frequent,Karnataka,45-59,970
USR005120,2023-11-30,Occasional,Haryana,25-34,1002
USR005121,2025-12-30,Frequent,West Bengal,18-24,241
USR005122,2025-05-16,Power,Tamil Nadu,25-34,469
USR005123,2024-06-20,Power,Haryana,35-44,799
USR005124,2024-07-25,Power,Telangana,18-24,764
USR005125,2025-09-26,Occasional,Rajasthan,25-34,336
USR005126,2024-02-27,New,Delhi,45-59,913
USR005127,2023-04-07,Occasional,Tamil Nadu,25-34,1239
USR005128,2023-03-01,Frequent,Tamil Nadu,35-44,1276
USR005129,2025-10-30,Frequent,Telangana,18-24,302
USR005130,2024-04-03,Occasional,Telangana,25-34,877
USR005131,2023-04-20,Occasional,Rajasthan,35-44,1226
USR005132,2023-06-05,New,Maharashtra,45-59,1180
USR005133,2025-01-19,Power,Tamil Nadu,25-34,586
USR005134,2024-02-09,Occasional,West Bengal,18-24,931
USR005135,2025-07-10,Frequent,Rajasthan,35-44,414
USR005136,2023-05-26,Power,Telangana,25-34,1190
USR005137,2025-06-02,Frequent,Gujarat,25-34,452
USR005138,2026-04-05,Frequent,Uttar Pradesh,25-34,145
USR005139,2025-10-10,Occasional,Gujarat,25-34,322
USR005140,2025-01-29,Power,Maharashtra,45-59,576
USR005141,2024-10-25,Power,Tamil Nadu,25-34,672
USR005142,2025-03-03,New,Karnataka,25-34,543
USR005143,2024-09-07,Frequent,Uttar Pradesh,45-59,720
USR005144,2026-02-19,Occasional,Gujarat,45-59,190
USR005145,2024-10-02,New,Gujarat,18-24,695
USR005146,2023-05-07,Power,Rajasthan,25-34,1209
USR005147,2025-10-22,Occasional,Karnataka,25-34,310
USR005148,2024-10-03,New,Karnataka,25-34,694
USR005149,2024-01-14,New,Gujarat,25-34,957
USR005150,2024-08-28,Occasional,Maharashtra,35-44,730
USR005151,2023-03-24,Frequent,Delhi,25-34,1253
USR005152,2025-02-28,Frequent,Uttar Pradesh,25-34,546
USR005153,2023-02-22,Frequent,Rajasthan,18-24,1283
USR005154,2023-04-27,Occasional,Gujarat,25-34,1219
USR005155,2024-05-10,Occasional,Karnataka,35-44,840
USR005156,2024-08-05,Power,Uttar Pradesh,18-24,753
USR005157,2023-12-21,Frequent,Telangana,18-24,981
USR005158,2023-02-15,Frequent,Karnataka,18-24,1290
USR005159,2023-07-01,Power,Maharashtra,25-34,1154
USR005160,2023-12-04,Occasional,Haryana,25-34,998
USR005161,2026-03-09,New,Maharashtra,18-24,172
USR005162,2025-09-06,Frequent,Uttar Pradesh,18-24,356
USR005163,2024-04-29,Power,Gujarat,25-34,851
USR005164,2023-01-17,New,Haryana,18-24,1319
USR005165,2023-08-22,Occasional,Uttar Pradesh,35-44,1102
USR005166,2024-04-22,Occasional,Rajasthan,35-44,858
USR005167,2025-08-26,New,Tamil Nadu,25-34,367
USR005168,2025-06-04,Frequent,West Bengal,25-34,450
USR005169,2025-05-01,New,West Bengal,18-24,484
USR005170,2023-09-21,New,Karnataka,18-24,1072
USR005171,2023-12-05,Frequent,Tamil Nadu,25-34,997
USR005172,2024-04-03,New,Uttar Pradesh,25-34,877
USR005173,2024-09-17,Frequent,Delhi,25-34,710
USR005174,2023-04-14,Frequent,Rajasthan,35-44,1232
USR005175,2026-03-30,Occasional,Telangana,25-34,151
USR005176,2025-01-08,Occasional,Karnataka,35-44,597
USR005177,2023-08-09,Frequent,Haryana,18-24,1115
